,Id,epoch,parameters,population_size,best_eval,train_precision,train_recall,train_f1,train_accuracy,val_precision,val_recall,val_f1,val_accuracy,mean_eval,median_eval,pop_best_eval,algorithm
488,"epoch:89,parameters:259,pop_size:50,algorithm:SNES",89,259,50,0.04167356342077255,0.9673790069138907,0.9666666666666667,0.9666248955722639,0.9666666666666667,0.9454545454545454,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.4158986806869507,0.23916631937026978,0.07996772229671478,SNES
489,"epoch:90,parameters:259,pop_size:50,algorithm:SNES",90,259,50,0.04167356342077255,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,1.0,1.0,1.0,1.0,0.5965990424156189,0.3727809488773346,0.11164519190788269,SNES
490,"epoch:91,parameters:259,pop_size:50,algorithm:SNES",91,259,50,0.04167356342077255,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,1.0,1.0,1.0,1.0,0.3573465049266815,0.19149059057235718,0.06388673931360245,SNES
491,"epoch:92,parameters:259,pop_size:50,algorithm:SNES",92,259,50,0.04167356342077255,0.9841463414634146,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9700000000000001,0.9666666666666667,0.966750208855472,0.9666666666666667,0.44453221559524536,0.23541630804538727,0.07217320054769516,SNES
492,"epoch:93,parameters:259,pop_size:50,algorithm:SNES",93,259,50,0.04167356342077255,0.9673790069138907,0.9666666666666667,0.9666248955722639,0.9666666666666667,1.0,1.0,1.0,1.0,0.3230063319206238,0.16770295798778534,0.11137505620718002,SNES
493,"epoch:94,parameters:259,pop_size:50,algorithm:SNES",94,259,50,0.04167356342077255,0.9527513227513228,0.95,0.9498114393463231,0.95,0.9076923076923077,0.8666666666666667,0.863973063973064,0.8666666666666667,0.31081220507621765,0.18737530708312988,0.06374528259038925,SNES
494,"epoch:95,parameters:259,pop_size:50,algorithm:SNES",95,259,50,0.04167356342077255,0.9767857142857144,0.975,0.9749882794186592,0.975,1.0,1.0,1.0,1.0,0.382921040058136,0.14715798199176788,0.05064775422215462,SNES
495,"epoch:96,parameters:259,pop_size:50,algorithm:SNES",96,259,50,0.04167356342077255,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.41611260175704956,0.1397903561592102,0.052217695862054825,SNES
496,"epoch:97,parameters:259,pop_size:50,algorithm:SNES",97,259,50,0.04167356342077255,0.9751775271512113,0.975,0.974988264747301,0.975,1.0,1.0,1.0,1.0,0.278447687625885,0.14385993778705597,0.056117117404937744,SNES
497,"epoch:98,parameters:259,pop_size:50,algorithm:SNES",98,259,50,0.04167356342077255,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,1.0,1.0,1.0,1.0,0.4092347025871277,0.24935397505760193,0.0865200012922287,SNES
498,"epoch:99,parameters:259,pop_size:50,algorithm:SNES",99,259,50,0.04167356342077255,0.9767857142857144,0.975,0.9749882794186592,0.975,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.48877283930778503,0.35546499490737915,0.07158450037240982,SNES
499,"epoch:100,parameters:259,pop_size:50,algorithm:SNES",100,259,50,0.04167356342077255,0.9458759590792838,0.9416666666666667,0.9413451949824174,0.9416666666666667,0.9076923076923077,0.8666666666666667,0.863973063973064,0.8666666666666667,0.2096998393535614,0.1700901985168457,0.07936645299196243,SNES
500,"epoch:1,parameters:259,pop_size:50,algorithm:CEM",1,259,50,0.998012125492096,0.4475225225225225,0.4,0.29144897959183674,0.4,0.4724137931034483,0.4,0.2622727272727273,0.4,1.2161027193069458,1.1858330965042114,0.998012125492096,CEM
501,"epoch:2,parameters:259,pop_size:50,algorithm:CEM",2,259,50,0.998012125492096,0.18844759891271518,0.35,0.2429392446633826,0.35,0.2016666666666667,0.36666666666666664,0.26021505376344084,0.36666666666666664,1.2686083316802979,1.180176019668579,0.9989078044891357,CEM
502,"epoch:3,parameters:259,pop_size:50,algorithm:CEM",3,259,50,0.9933183193206787,0.4507861635220126,0.45,0.35434651503403114,0.45,0.5115942028985507,0.5666666666666667,0.4872053872053872,0.5666666666666667,1.246901273727417,1.1933318376541138,0.9933183193206787,CEM
503,"epoch:4,parameters:259,pop_size:50,algorithm:CEM",4,259,50,0.9638881087303162,0.15843749999999998,0.325,0.21302521008403363,0.325,0.2016666666666667,0.36666666666666664,0.26021505376344084,0.36666666666666664,1.2215852737426758,1.1702948808670044,0.9638881087303162,CEM
504,"epoch:5,parameters:259,pop_size:50,algorithm:CEM",5,259,50,0.9518458843231201,0.6516271873666241,0.625,0.5967303094915035,0.625,0.6605882352941176,0.5666666666666667,0.536678234046655,0.5666666666666667,1.1839842796325684,1.1341004371643066,0.9518458843231201,CEM
505,"epoch:6,parameters:259,pop_size:50,algorithm:CEM",6,259,50,0.8568063378334045,0.5756107171000787,0.4166666666666667,0.32423160173160176,0.4166666666666667,0.3022222222222222,0.4666666666666667,0.36666666666666664,0.4666666666666667,1.1881870031356812,1.1700221300125122,0.8568063378334045,CEM
506,"epoch:7,parameters:259,pop_size:50,algorithm:CEM",7,259,50,0.8568063378334045,0.4709201388888889,0.5416666666666666,0.45212026416405976,0.5416666666666666,0.4893939393939394,0.5666666666666667,0.4829654782116582,0.5666666666666667,1.2370703220367432,1.0877999067306519,0.8698388338088989,CEM
507,"epoch:8,parameters:259,pop_size:50,algorithm:CEM",8,259,50,0.8568063378334045,0.15843749999999998,0.325,0.21302521008403363,0.325,0.2016666666666667,0.36666666666666664,0.26021505376344084,0.36666666666666664,1.0597723722457886,0.9990207552909851,0.8657774329185486,CEM
508,"epoch:9,parameters:259,pop_size:50,algorithm:CEM",9,259,50,0.7905092835426331,0.48239700374531835,0.6,0.5033699633699633,0.6,0.4893939393939394,0.5666666666666667,0.4829654782116582,0.5666666666666667,1.0726404190063477,1.0086716413497925,0.7905092835426331,CEM
509,"epoch:10,parameters:259,pop_size:50,algorithm:CEM",10,259,50,0.7672412991523743,0.8379273504273503,0.6916666666666667,0.600474824075972,0.6916666666666667,0.8421052631578948,0.6666666666666666,0.5873015873015873,0.6666666666666666,0.9948883652687073,0.9267238974571228,0.7672412991523743,CEM
510,"epoch:11,parameters:259,pop_size:50,algorithm:CEM",11,259,50,0.6440415978431702,0.8486301369863014,0.7166666666666667,0.6593253968253968,0.7166666666666667,0.8574074074074074,0.7666666666666667,0.7205851619644723,0.7666666666666667,0.8687417507171631,0.8577525615692139,0.6440415978431702,CEM
511,"epoch:12,parameters:259,pop_size:50,algorithm:CEM",12,259,50,0.6440415978431702,0.6615389384920635,0.575,0.5506829186577307,0.575,0.6455882352941177,0.5,0.4344155844155844,0.5,0.8670662045478821,0.8256602883338928,0.672581672668457,CEM
512,"epoch:13,parameters:259,pop_size:50,algorithm:CEM",13,259,50,0.6315973401069641,0.8250992063492063,0.6416666666666667,0.5890767819035425,0.6416666666666667,0.8285714285714286,0.6,0.5871428571428571,0.6,0.8830534219741821,0.8124892711639404,0.6315973401069641,CEM
513,"epoch:14,parameters:259,pop_size:50,algorithm:CEM",14,259,50,0.5846636891365051,0.8603174603174604,0.7833333333333333,0.7567683780829405,0.7833333333333333,0.8402852049910873,0.7666666666666667,0.7146464646464646,0.7666666666666667,0.7590257525444031,0.7437629103660583,0.5846636891365051,CEM
514,"epoch:15,parameters:259,pop_size:50,algorithm:CEM",15,259,50,0.45769572257995605,0.4917708333333334,0.6583333333333333,0.546358543417367,0.6583333333333333,0.535,0.7,0.5935483870967742,0.7,0.7672193646430969,0.6399011015892029,0.45769572257995605,CEM
515,"epoch:16,parameters:259,pop_size:50,algorithm:CEM",16,259,50,0.45769572257995605,0.91875,0.8916666666666667,0.8891994478951001,0.8916666666666667,0.8854166666666666,0.8333333333333334,0.8167141500474834,0.8333333333333334,0.7085666656494141,0.6688126921653748,0.4696493446826935,CEM
516,"epoch:17,parameters:259,pop_size:50,algorithm:CEM",17,259,50,0.4060755670070648,0.4917708333333334,0.6583333333333333,0.546358543417367,0.6583333333333333,0.535,0.7,0.5935483870967742,0.7,0.5919915437698364,0.5732662081718445,0.4060755670070648,CEM
517,"epoch:18,parameters:259,pop_size:50,algorithm:CEM",18,259,50,0.4060755670070648,0.8935344827586207,0.8416666666666667,0.8332978781432391,0.8416666666666667,0.8705882352941177,0.8,0.7714285714285715,0.8,0.6457321643829346,0.6203265190124512,0.4716097116470337,CEM
518,"epoch:19,parameters:259,pop_size:50,algorithm:CEM",19,259,50,0.4060755670070648,0.8794354838709677,0.8083333333333333,0.7927980086144207,0.8083333333333333,0.8705882352941177,0.8,0.7714285714285715,0.8,0.6322741508483887,0.5967159271240234,0.46892768144607544,CEM
519,"epoch:20,parameters:259,pop_size:50,algorithm:CEM",20,259,50,0.3543364703655243,0.9566666666666668,0.95,0.9498120300751881,0.95,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.4736061990261078,0.4626716375350952,0.3543364703655243,CEM
520,"epoch:21,parameters:259,pop_size:50,algorithm:CEM",21,259,50,0.3543364703655243,0.9566666666666668,0.95,0.9498120300751881,0.95,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.5334639549255371,0.5032753348350525,0.39454182982444763,CEM
521,"epoch:22,parameters:259,pop_size:50,algorithm:CEM",22,259,50,0.3543364703655243,0.9446808510638298,0.9333333333333333,0.9328305049235281,0.9333333333333333,0.9435897435897436,0.9333333333333333,0.9319444444444444,0.9333333333333333,0.4769560992717743,0.4474208652973175,0.3793342709541321,CEM
522,"epoch:23,parameters:259,pop_size:50,algorithm:CEM",23,259,50,0.3543364703655243,0.9446808510638298,0.9333333333333333,0.9328305049235281,0.9333333333333333,0.9435897435897436,0.9333333333333333,0.9319444444444444,0.9333333333333333,0.4562221169471741,0.4127093553543091,0.3564346730709076,CEM
523,"epoch:24,parameters:259,pop_size:50,algorithm:CEM",24,259,50,0.2968291640281677,0.9505434782608695,0.9416666666666667,0.9413464052287582,0.9416666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.371354877948761,0.3607184886932373,0.2968291640281677,CEM
524,"epoch:25,parameters:259,pop_size:50,algorithm:CEM",25,259,50,0.2968291640281677,0.9263257575757575,0.925,0.9248235294117646,0.925,0.925,0.9,0.899248120300752,0.9,0.39561280608177185,0.38818109035491943,0.335467129945755,CEM
525,"epoch:26,parameters:259,pop_size:50,algorithm:CEM",26,259,50,0.2968291640281677,0.9599116161616161,0.9583333333333334,0.9582352941176472,0.9583333333333334,0.9454545454545454,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.5152814984321594,0.4920218586921692,0.44440698623657227,CEM
526,"epoch:27,parameters:259,pop_size:50,algorithm:CEM",27,259,50,0.2009086012840271,0.9767857142857144,0.975,0.9749882794186592,0.975,1.0,1.0,1.0,1.0,0.24683088064193726,0.2385551929473877,0.2009086012840271,CEM
527,"epoch:28,parameters:259,pop_size:50,algorithm:CEM",28,259,50,0.2009086012840271,0.9235294117647058,0.9,0.8980952380952381,0.9,0.8854166666666666,0.8333333333333334,0.8167141500474834,0.8333333333333334,0.4661949872970581,0.4359021484851837,0.3009914457798004,CEM
528,"epoch:29,parameters:259,pop_size:50,algorithm:CEM",29,259,50,0.2009086012840271,0.9505434782608695,0.9416666666666667,0.9413464052287582,0.9416666666666667,0.9435897435897436,0.9333333333333333,0.9319444444444444,0.9333333333333333,0.3503023386001587,0.33287957310676575,0.28781911730766296,CEM
529,"epoch:30,parameters:259,pop_size:50,algorithm:CEM",30,259,50,0.2009086012840271,0.8973684210526316,0.85,0.84296875,0.85,0.8854166666666666,0.8333333333333334,0.8167141500474834,0.8333333333333334,0.3149344325065613,0.294060617685318,0.25217992067337036,CEM
530,"epoch:31,parameters:259,pop_size:50,algorithm:CEM",31,259,50,0.2009086012840271,0.9458759590792838,0.9416666666666667,0.9413451949824174,0.9416666666666667,0.9076923076923077,0.8666666666666667,0.863973063973064,0.8666666666666667,0.38062286376953125,0.35477352142333984,0.32049137353897095,CEM
531,"epoch:32,parameters:259,pop_size:50,algorithm:CEM",32,259,50,0.2009086012840271,0.9630681818181818,0.9583333333333334,0.9582355395608407,0.9583333333333334,1.0,1.0,1.0,1.0,0.3965792953968048,0.38180601596832275,0.33562013506889343,CEM
532,"epoch:33,parameters:259,pop_size:50,algorithm:CEM",33,259,50,0.2009086012840271,0.9505434782608695,0.9416666666666667,0.9413464052287582,0.9416666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.37744009494781494,0.3647041916847229,0.31007349491119385,CEM
533,"epoch:34,parameters:259,pop_size:50,algorithm:CEM",34,259,50,0.2009086012840271,0.9585416666666666,0.9583333333333334,0.9583398447674116,0.9583333333333334,1.0,1.0,1.0,1.0,0.2810913026332855,0.26410913467407227,0.23248858749866486,CEM
534,"epoch:35,parameters:259,pop_size:50,algorithm:CEM",35,259,50,0.2009086012840271,0.9141509433962264,0.8833333333333333,0.8802003410059676,0.8833333333333333,0.8854166666666666,0.8333333333333334,0.8167141500474834,0.8333333333333334,0.27724596858024597,0.26236075162887573,0.23436595499515533,CEM
535,"epoch:36,parameters:259,pop_size:50,algorithm:CEM",36,259,50,0.2009086012840271,0.9506494866959982,0.95,0.949937343358396,0.95,0.9700000000000001,0.9666666666666667,0.966750208855472,0.9666666666666667,0.27097341418266296,0.255916029214859,0.2281922847032547,CEM
536,"epoch:37,parameters:259,pop_size:50,algorithm:CEM",37,259,50,0.2009086012840271,0.9585416666666666,0.9583333333333334,0.9583398447674116,0.9583333333333334,1.0,1.0,1.0,1.0,0.2684621214866638,0.26429295539855957,0.23285812139511108,CEM
537,"epoch:38,parameters:259,pop_size:50,algorithm:CEM",38,259,50,0.1866351217031479,0.9527513227513228,0.95,0.9498114393463231,0.95,0.9076923076923077,0.8666666666666667,0.863973063973064,0.8666666666666667,0.2404084950685501,0.22500190138816833,0.1866351217031479,CEM
538,"epoch:39,parameters:259,pop_size:50,algorithm:CEM",39,259,50,0.1866351217031479,0.9767857142857144,0.975,0.9749882794186592,0.975,1.0,1.0,1.0,1.0,0.34519755840301514,0.33547443151474,0.30863550305366516,CEM
539,"epoch:40,parameters:259,pop_size:50,algorithm:CEM",40,259,50,0.1512928307056427,0.9141509433962264,0.8833333333333333,0.8802003410059676,0.8833333333333333,0.8854166666666666,0.8333333333333334,0.8167141500474834,0.8333333333333334,0.2297944277524948,0.21099846065044403,0.1512928307056427,CEM
540,"epoch:41,parameters:259,pop_size:50,algorithm:CEM",41,259,50,0.1512928307056427,0.9336734693877552,0.9166666666666666,0.9156144781144782,0.9166666666666666,0.9022222222222223,0.8666666666666667,0.8578754578754579,0.8666666666666667,0.22211508452892303,0.21225856244564056,0.1914503574371338,CEM
541,"epoch:42,parameters:259,pop_size:50,algorithm:CEM",42,259,50,0.1512928307056427,0.9585416666666666,0.9583333333333334,0.9583398447674116,0.9583333333333334,1.0,1.0,1.0,1.0,0.3166603446006775,0.2936144769191742,0.25773394107818604,CEM
542,"epoch:43,parameters:259,pop_size:50,algorithm:CEM",43,259,50,0.1512928307056427,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,0.254957914352417,0.24922148883342743,0.23208540678024292,CEM
543,"epoch:44,parameters:259,pop_size:50,algorithm:CEM",44,259,50,0.1512928307056427,0.9630681818181818,0.9583333333333334,0.9582355395608407,0.9583333333333334,1.0,1.0,1.0,1.0,0.2224726676940918,0.20958127081394196,0.1913147121667862,CEM
544,"epoch:45,parameters:259,pop_size:50,algorithm:CEM",45,259,50,0.1512928307056427,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,1.0,1.0,1.0,1.0,0.2070406675338745,0.2025977075099945,0.18178576231002808,CEM
545,"epoch:46,parameters:259,pop_size:50,algorithm:CEM",46,259,50,0.1512928307056427,0.9458759590792838,0.9416666666666667,0.9413451949824174,0.9416666666666667,0.9076923076923077,0.8666666666666667,0.863973063973064,0.8666666666666667,0.24126607179641724,0.23549897968769073,0.22084948420524597,CEM
546,"epoch:47,parameters:259,pop_size:50,algorithm:CEM",47,259,50,0.1512928307056427,0.9767857142857144,0.975,0.9749882794186592,0.975,1.0,1.0,1.0,1.0,0.2522576153278351,0.24689894914627075,0.2155180275440216,CEM
547,"epoch:48,parameters:259,pop_size:50,algorithm:CEM",48,259,50,0.1512928307056427,0.9566666666666668,0.95,0.9498120300751881,0.95,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.1956281214952469,0.19103474915027618,0.18192191421985626,CEM
548,"epoch:49,parameters:259,pop_size:50,algorithm:CEM",49,259,50,0.1512928307056427,0.9630681818181818,0.9583333333333334,0.9582355395608407,0.9583333333333334,1.0,1.0,1.0,1.0,0.1937977820634842,0.18965497612953186,0.17840051651000977,CEM
549,"epoch:50,parameters:259,pop_size:50,algorithm:CEM",50,259,50,0.1512928307056427,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,1.0,1.0,1.0,1.0,0.23536887764930725,0.23404546082019806,0.22118371725082397,CEM
550,"epoch:51,parameters:259,pop_size:50,algorithm:CEM",51,259,50,0.1512928307056427,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,0.21448524296283722,0.2131667137145996,0.20497380197048187,CEM
551,"epoch:52,parameters:259,pop_size:50,algorithm:CEM",52,259,50,0.1512928307056427,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,0.16248512268066406,0.16182583570480347,0.15274839103221893,CEM
552,"epoch:53,parameters:259,pop_size:50,algorithm:CEM",53,259,50,0.1512928307056427,0.9751775271512113,0.975,0.974988264747301,0.975,0.9700000000000001,0.9666666666666667,0.966750208855472,0.9666666666666667,0.20355252921581268,0.2018066793680191,0.1904829740524292,CEM
553,"epoch:54,parameters:259,pop_size:50,algorithm:CEM",54,259,50,0.1512928307056427,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9700000000000001,0.9666666666666667,0.966750208855472,0.9666666666666667,0.16644833981990814,0.16450247168540955,0.15598249435424805,CEM
554,"epoch:55,parameters:259,pop_size:50,algorithm:CEM",55,259,50,0.1512928307056427,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,1.0,1.0,1.0,1.0,0.20955640077590942,0.20442457497119904,0.1902623176574707,CEM
555,"epoch:56,parameters:259,pop_size:50,algorithm:CEM",56,259,50,0.1512928307056427,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,1.0,1.0,1.0,1.0,0.16898705065250397,0.16804777085781097,0.16137352585792542,CEM
556,"epoch:57,parameters:259,pop_size:50,algorithm:CEM",57,259,50,0.1512928307056427,0.9767857142857144,0.975,0.9749882794186592,0.975,1.0,1.0,1.0,1.0,0.1630130261182785,0.1609184294939041,0.1526910811662674,CEM
557,"epoch:58,parameters:259,pop_size:50,algorithm:CEM",58,259,50,0.1512928307056427,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,0.24249279499053955,0.2401353418827057,0.22262424230575562,CEM
558,"epoch:59,parameters:259,pop_size:50,algorithm:CEM",59,259,50,0.1512928307056427,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.18683727085590363,0.18465948104858398,0.16497232019901276,CEM
559,"epoch:60,parameters:259,pop_size:50,algorithm:CEM",60,259,50,0.1361451894044876,0.9674588284344383,0.9666666666666667,0.9666666666666666,0.9666666666666667,1.0,1.0,1.0,1.0,0.14242170751094818,0.14219976961612701,0.1361451894044876,CEM
560,"epoch:61,parameters:259,pop_size:50,algorithm:CEM",61,259,50,0.1361451894044876,0.9751775271512113,0.975,0.974988264747301,0.975,0.9700000000000001,0.9666666666666667,0.966750208855472,0.9666666666666667,0.2250247746706009,0.223026841878891,0.2145480513572693,CEM
561,"epoch:62,parameters:259,pop_size:50,algorithm:CEM",62,259,50,0.11954113095998764,0.9751775271512113,0.975,0.974988264747301,0.975,0.9700000000000001,0.9666666666666667,0.966750208855472,0.9666666666666667,0.12361738085746765,0.12303026765584946,0.11954113095998764,CEM
562,"epoch:63,parameters:259,pop_size:50,algorithm:CEM",63,259,50,0.11954113095998764,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,0.1528061032295227,0.1520698368549347,0.14882034063339233,CEM
563,"epoch:64,parameters:259,pop_size:50,algorithm:CEM",64,259,50,0.11954113095998764,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.21529239416122437,0.2139483541250229,0.19325415790081024,CEM
564,"epoch:65,parameters:259,pop_size:50,algorithm:CEM",65,259,50,0.11954113095998764,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,0.1781015545129776,0.1766551434993744,0.17318464815616608,CEM
565,"epoch:66,parameters:259,pop_size:50,algorithm:CEM",66,259,50,0.11954113095998764,0.9751775271512113,0.975,0.974988264747301,0.975,0.9700000000000001,0.9666666666666667,0.966750208855472,0.9666666666666667,0.2014402151107788,0.20025354623794556,0.19499176740646362,CEM
566,"epoch:67,parameters:259,pop_size:50,algorithm:CEM",67,259,50,0.11954113095998764,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,0.18277627229690552,0.18124060332775116,0.17395709455013275,CEM
567,"epoch:68,parameters:259,pop_size:50,algorithm:CEM",68,259,50,0.10583094507455826,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,1.0,1.0,1.0,1.0,0.11941783130168915,0.11828357726335526,0.10583094507455826,CEM
568,"epoch:69,parameters:259,pop_size:50,algorithm:CEM",69,259,50,0.10583094507455826,0.9752083333333332,0.975,0.975003906860447,0.975,1.0,1.0,1.0,1.0,0.2622336149215698,0.26077255606651306,0.2545325756072998,CEM
569,"epoch:70,parameters:259,pop_size:50,algorithm:CEM",70,259,50,0.10583094507455826,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,1.0,1.0,1.0,1.0,0.13716447353363037,0.13758528232574463,0.1289997100830078,CEM
570,"epoch:71,parameters:259,pop_size:50,algorithm:CEM",71,259,50,0.10583094507455826,0.9674588284344383,0.9666666666666667,0.9666666666666666,0.9666666666666667,1.0,1.0,1.0,1.0,0.14425957202911377,0.14362964034080505,0.13947467505931854,CEM
571,"epoch:72,parameters:259,pop_size:50,algorithm:CEM",72,259,50,0.10583094507455826,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,0.11689593642950058,0.11660481244325638,0.11252766847610474,CEM
572,"epoch:73,parameters:259,pop_size:50,algorithm:CEM",73,259,50,0.10583094507455826,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.14040710031986237,0.14000023901462555,0.135101318359375,CEM
573,"epoch:74,parameters:259,pop_size:50,algorithm:CEM",74,259,50,0.10583094507455826,0.9767857142857144,0.975,0.9749882794186592,0.975,1.0,1.0,1.0,1.0,0.2256988286972046,0.2244316041469574,0.21237626671791077,CEM
574,"epoch:75,parameters:259,pop_size:50,algorithm:CEM",75,259,50,0.10583094507455826,0.9674588284344383,0.9666666666666667,0.9666666666666666,0.9666666666666667,1.0,1.0,1.0,1.0,0.1397210657596588,0.13876785337924957,0.1366882026195526,CEM
575,"epoch:76,parameters:259,pop_size:50,algorithm:CEM",76,259,50,0.10583094507455826,0.9767857142857144,0.975,0.9749882794186592,0.975,1.0,1.0,1.0,1.0,0.14354875683784485,0.14324010908603668,0.13706663250923157,CEM
576,"epoch:77,parameters:259,pop_size:50,algorithm:CEM",77,259,50,0.10583094507455826,0.9767857142857144,0.975,0.9749882794186592,0.975,1.0,1.0,1.0,1.0,0.17465442419052124,0.17416693270206451,0.1720854938030243,CEM
577,"epoch:78,parameters:259,pop_size:50,algorithm:CEM",78,259,50,0.10583094507455826,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,0.1616559624671936,0.16085006296634674,0.1552739143371582,CEM
578,"epoch:79,parameters:259,pop_size:50,algorithm:CEM",79,259,50,0.10583094507455826,0.9767857142857144,0.975,0.9749882794186592,0.975,1.0,1.0,1.0,1.0,0.11655251681804657,0.11649375408887863,0.11320585757493973,CEM
579,"epoch:80,parameters:259,pop_size:50,algorithm:CEM",80,259,50,0.10583094507455826,0.9767857142857144,0.975,0.9749882794186592,0.975,1.0,1.0,1.0,1.0,0.19079042971134186,0.18994183838367462,0.18707913160324097,CEM
580,"epoch:81,parameters:259,pop_size:50,algorithm:CEM",81,259,50,0.10583094507455826,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.14774951338768005,0.14760002493858337,0.14585936069488525,CEM
581,"epoch:82,parameters:259,pop_size:50,algorithm:CEM",82,259,50,0.10583094507455826,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,0.12715692818164825,0.12749718129634857,0.11922483146190643,CEM
582,"epoch:83,parameters:259,pop_size:50,algorithm:CEM",83,259,50,0.10583094507455826,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,1.0,1.0,1.0,1.0,0.14738671481609344,0.14738021790981293,0.1447702944278717,CEM
583,"epoch:84,parameters:259,pop_size:50,algorithm:CEM",84,259,50,0.10583094507455826,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,0.22457435727119446,0.22395552694797516,0.21795164048671722,CEM
584,"epoch:85,parameters:259,pop_size:50,algorithm:CEM",85,259,50,0.10583094507455826,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,0.14893588423728943,0.14845684170722961,0.14435580372810364,CEM
585,"epoch:86,parameters:259,pop_size:50,algorithm:CEM",86,259,50,0.10583094507455826,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9700000000000001,0.9666666666666667,0.966750208855472,0.9666666666666667,0.15879489481449127,0.15844081342220306,0.15498849749565125,CEM
586,"epoch:87,parameters:259,pop_size:50,algorithm:CEM",87,259,50,0.10583094507455826,0.9674588284344383,0.9666666666666667,0.9666666666666666,0.9666666666666667,1.0,1.0,1.0,1.0,0.17397698760032654,0.1733708679676056,0.17017100751399994,CEM
587,"epoch:88,parameters:259,pop_size:50,algorithm:CEM",88,259,50,0.10583094507455826,0.9767857142857144,0.975,0.9749882794186592,0.975,1.0,1.0,1.0,1.0,0.135733500123024,0.13529890775680542,0.12448832392692566,CEM
588,"epoch:89,parameters:259,pop_size:50,algorithm:CEM",89,259,50,0.10583094507455826,0.9767857142857144,0.975,0.9749882794186592,0.975,1.0,1.0,1.0,1.0,0.14973251521587372,0.14951251447200775,0.14730845391750336,CEM
589,"epoch:90,parameters:259,pop_size:50,algorithm:CEM",90,259,50,0.10583094507455826,0.9697674418604652,0.9666666666666667,0.966624973942047,0.9666666666666667,0.9694444444444444,0.9666666666666667,0.9664109121909632,0.9666666666666667,0.14458446204662323,0.1446075588464737,0.1416672170162201,CEM
590,"epoch:91,parameters:259,pop_size:50,algorithm:CEM",91,259,50,0.10583094507455826,0.9674588284344383,0.9666666666666667,0.9666666666666666,0.9666666666666667,1.0,1.0,1.0,1.0,0.1753513514995575,0.17504648864269257,0.16985048353672028,CEM
